id,edge1,edge2,node1,node2,capacity,is_closed,is_unbalanced,unbalancing_time
0,0,1,0,9,17889778,0,1,6433790
1,2,3,0,10,17628987,0,1,9932443
2,4,5,0,14,16388712,0,1,6498203
3,6,7,0,20,18329310,0,1,23862908
4,8,9,0,21,21681607,0,1,17230250
5,10,11,0,27,18057043,0,1,3086095
6,12,13,0,36,18935677,0,1,8020817
7,14,15,0,57,16422523,0,1,13180681
8,16,17,0,72,17150858,0,1,9820970
9,18,19,0,73,19452488,0,1,4505122
10,20,21,0,92,16784919,0,1,11938248
11,22,23,1,3,15148793,0,1,8711139
12,24,25,1,15,18844519,0,1,6538880
13,26,27,1,26,18008615,0,1,11101024
14,28,29,1,27,19724521,0,1,43896391
15,30,31,1,28,19468282,0,1,7624404
16,32,33,1,34,18549138,0,1,5075843
17,34,35,1,43,19966646,0,1,8539181
